sale_id,date,order_id,customer_id,product,region,channel,units,revenue,cost,expense,profit
49695,2025-04-16 00:00:00,10106,2093,Wireless Headset,North,B2B,1,2929.99,2014.21,226.06,689.71
49696,2026-05-28 00:00:00,10290,8930,Pro Mouse,West,Marketplace,1,1177.62,780.23,94.07,303.31
49697,2025-09-13 00:00:00,17284,2816,Tablet 10,North,Marketplace,1,23911.38,15240.39,2004.36,6666.62
49698,2025-09-11 00:00:00,3083,3843,Smart Lock,Central,Marketplace,1,8307.02,5365.5,1033.15,1908.38
49699,2025-05-17 00:00:00,6514,3719,Business Laptop 15,Central,Retail,2,117874.01,95524.56,14663.95,7685.49
49700,2025-09-21 00:00:00,21140,2266,Bluetooth Speaker,East,Website,2,8902.78,5918.64,676.03,2308.11
49701,2025-12-20 00:00:00,1793,9198,Bluetooth Speaker,South,B2B,1,4496.37,3508.04,461.73,526.6
49702,2026-07-01 00:00:00,10896,643,Mesh Router,South,B2B,3,30681.73,22015.35,2386.62,6279.76
49703,2025-07-11 00:00:00,8069,7488,Power Bank,South,Website,3,4861.81,3505.92,606.77,749.12
49704,2026-01-03 00:00:00,10883,2919,Mini PC,South,Retail,4,151573.13,125223.54,14811.81,11537.78
49705,2026-06-15 00:00:00,4125,3877,UPS 1KVA,East,Marketplace,1,8586.37,6363.88,575.74,1646.75
49706,2025-11-06 00:00:00,1289,9892,USB-C Hub,East,Retail,1,1841.84,1388.09,103.07,350.68
49707,2025-05-02 00:00:00,15120,5585,Smartwatch,West,Retail,2,17851.27,14662.83,1011.28,2177.16
49708,2026-03-25 00:00:00,14968,1292,Business Laptop 14,South,Website,4,260200.96,189160.04,26010.44,45030.48
49709,2025-12-13 00:00:00,12534,155,Webcam Pro,West,Website,2,14121.15,9680.12,1274.38,3166.65
49710,2025-07-08 00:00:00,6861,4074,Smart Lock,West,B2B,1,8207.9,5383.34,747.04,2077.52
49711,2026-06-08 00:00:00,22240,1426,UPS 2KVA,South,B2B,1,14632.99,12003.0,1294.31,1335.68
49712,2025-01-20 00:00:00,1549,4343,Mesh Router,North,Website,4,32930.38,22828.99,1813.39,8288.0
49713,2026-08-13 00:00:00,5887,7427,Wireless Headset,South,Website,1,3234.63,2411.55,364.65,458.43
49714,2026-03-03 00:00:00,7700,7984,SSD 1TB,North,Website,3,21971.76,13469.41,1799.7,6702.65
49715,2026-02-20 00:00:00,18340,7986,Business Laptop 14,West,Retail,2,114226.83,76831.51,9026.24,28369.08
49716,2026-01-28 00:00:00,8259,9487,Business Laptop 15,South,Marketplace,1,72417.93,58447.05,6205.13,7765.74
49717,2026-08-24 00:00:00,21559,4078,Bluetooth Speaker,West,Marketplace,1,4984.43,3727.18,270.8,986.45
49718,2025-09-18 00:00:00,20605,819,Smartphone Pro,East,Marketplace,4,162988.51,117686.24,19991.3,25310.97
49719,2026-08-23 00:00:00,16703,9136,Business Router,Central,B2B,1,18979.69,13789.48,1585.71,3604.5
49720,2025-01-28 00:00:00,3963,5378,Webcam Pro,Central,Website,1,6765.34,4986.06,807.16,972.11
49721,2026-07-19 00:00:00,20104,7316,Tablet Pro,West,B2B,2,71435.71,48051.65,5162.64,18221.41
49722,2026-07-26 00:00:00,6087,133,Fitness Band,West,Retail,3,10867.5,8429.69,906.36,1531.45
49723,2025-06-14 00:00:00,8708,8147,Fitness Band,Central,Website,4,11601.22,8259.91,1054.92,2286.39
49724,2026-03-21 00:00:00,9314,1830,Action Camera,North,B2B,2,26065.6,18356.41,2686.83,5022.35
49725,2025-08-25 00:00:00,11409,9991,Nexora Keyboard,East,Marketplace,1,1232.98,958.33,77.32,197.33
49726,2025-08-23 00:00:00,19912,1895,Mesh Router,South,Marketplace,1,9499.63,6568.29,1161.62,1769.72
49727,2025-11-16 00:00:00,13368,4868,Smartphone Pro,North,B2B,1,46309.61,35665.56,5810.36,4833.68
49728,2025-05-03 00:00:00,6149,1101,SSD 1TB,Central,Retail,1,7351.97,5124.98,447.41,1779.58
49729,2025-05-21 00:00:00,2900,5414,Tablet Pro,Central,Website,2,73636.1,47244.38,5751.12,20640.59
49730,2025-12-04 00:00:00,1195,2427,Business Laptop 15,East,Marketplace,2,129998.75,98913.29,10329.78,20755.68
49731,2026-08-27 00:00:00,22969,5459,Action Camera,East,B2B,1,14174.73,11863.67,903.99,1407.07
49732,2025-01-13 00:00:00,2202,6283,Power Bank,South,Website,1,1691.07,1080.97,85.46,524.65
49733,2025-10-08 00:00:00,21208,1358,Mesh Router,Central,Marketplace,2,17663.0,12953.41,1978.25,2731.34
49734,2025-10-05 00:00:00,9871,7443,4K Monitor,West,Marketplace,4,109948.69,71855.88,7751.89,30340.92
49735,2026-03-31 00:00:00,24157,8379,Nexora Mouse,West,Retail,1,733.15,501.24,64.11,167.79
49736,2026-08-24 00:00:00,12768,8794,Studio Headphones,North,Website,1,6311.47,3795.73,604.86,1910.88
49737,2025-12-07 00:00:00,6802,5963,Smartphone Pro,South,Retail,1,43992.36,35865.88,5244.48,2882.01
49738,2026-03-26 00:00:00,4231,3215,Webcam Pro,Central,Marketplace,2,14673.84,10052.7,1872.17,2748.97
49739,2025-03-25 00:00:00,4123,2962,WiFi Router,South,Retail,3,10503.46,8648.37,1295.67,559.42
49740,2026-08-22 00:00:00,16695,7091,Action Camera,North,Marketplace,2,30144.79,21859.47,3153.51,5131.81
49741,2026-08-02 00:00:00,15250,2137,Mini PC,North,Retail,4,161651.67,120173.91,18191.88,23285.87
49742,2025-08-29 00:00:00,22487,8801,Webcam Pro,South,B2B,2,15063.59,9072.9,1595.84,4394.85
49743,2026-03-13 00:00:00,5153,7529,Gaming Laptop,Central,Website,1,112314.3,85766.77,12133.04,14414.5
49744,2025-02-22 00:00:00,18100,1472,Fast Charger,East,Retail,1,1173.85,941.34,71.6,160.92
49745,2025-12-21 00:00:00,9114,1431,NAS 2-Bay,East,Retail,1,29768.97,20297.59,2358.53,7112.85
49746,2026-08-10 00:00:00,818,1087,SSD 2TB,South,Retail,2,26325.12,16084.44,2093.2,8147.48
49747,2025-04-05 00:00:00,19028,6665,Tablet 10,North,Website,2,39445.09,30960.41,3114.71,5369.97
49748,2026-06-11 00:00:00,17728,3966,Gaming Laptop,South,Website,4,423374.33,263987.08,53492.46,105894.79
49749,2026-08-18 00:00:00,23737,3592,4K Monitor,Central,B2B,1,31197.82,21532.81,3393.01,6272.01
49750,2025-12-09 00:00:00,21694,7308,Surge Protector,South,Marketplace,1,1172.36,811.82,139.53,221.01
49751,2026-04-22 00:00:00,13956,7242,SSD 2TB,West,B2B,1,12588.01,7745.54,999.68,3842.78
49752,2025-05-20 00:00:00,14707,953,Security Camera,West,B2B,1,5286.7,4363.08,522.71,400.91
49753,2025-09-29 00:00:00,14175,8926,SSD 2TB,East,B2B,1,13421.03,8600.57,997.49,3822.97
49754,2026-03-26 00:00:00,78,4466,Mechanical Keyboard,Central,Marketplace,4,16157.46,12413.51,1045.7,2698.25
49755,2025-09-19 00:00:00,3588,8533,Action Camera,South,Retail,1,13894.67,9092.17,1387.22,3415.28
49756,2025-01-12 00:00:00,233,3008,Gaming Laptop,Central,B2B,4,370000.75,224297.39,18893.62,126809.74
49757,2026-05-14 00:00:00,6480,6379,Smart Monitor 27,South,Retail,3,58433.32,37750.64,5999.45,14683.24
49758,2026-07-10 00:00:00,46,2244,Smart Lock,South,B2B,2,16614.92,11953.68,987.98,3673.27
49759,2025-12-24 00:00:00,6661,4593,Mini PC,East,Marketplace,1,40417.84,31626.92,3831.61,4959.3
49760,2026-02-28 00:00:00,20666,7522,Webcam HD,South,Marketplace,4,10658.3,8316.8,975.72,1365.78
49761,2025-04-04 00:00:00,14818,7512,Smartphone Pro,West,B2B,3,130943.47,104912.59,12602.6,13428.28
49762,2025-04-17 00:00:00,15285,9816,Business Laptop 15,South,B2B,4,269840.15,164681.09,19924.36,85234.71
49763,2026-07-13 00:00:00,17081,6352,Wireless Headset,South,Website,1,3337.9,2229.2,358.74,749.97
49764,2025-04-11 00:00:00,9742,8704,UPS 1KVA,Central,Marketplace,1,6957.98,4255.92,804.67,1897.39
49765,2026-07-25 00:00:00,11652,1131,UPS 1KVA,South,Marketplace,2,17569.95,14709.46,1425.01,1435.49
49766,2025-02-05 00:00:00,21740,851,NAS 2-Bay,West,Marketplace,1,24978.18,16739.73,2140.61,6097.83
49767,2025-10-15 00:00:00,15871,2396,Smart Monitor 27,Central,B2B,1,17982.77,14097.28,1155.4,2730.09
49768,2026-04-14 00:00:00,11555,5309,Mesh Router,South,Retail,2,18559.99,12058.9,1892.24,4608.85
49769,2025-02-27 00:00:00,4851,1214,Smart Monitor 24,Central,Marketplace,1,10221.36,7272.95,882.17,2066.24
49770,2025-03-19 00:00:00,7339,4085,Security Camera,Central,Retail,2,9915.77,6923.89,779.45,2212.42
49771,2026-03-26 00:00:00,19095,4216,Security Camera,North,B2B,1,5859.19,4281.98,636.4,940.8
49772,2025-11-13 00:00:00,4854,7322,Studio Headphones,North,B2B,3,19475.69,14354.55,2329.63,2791.5
49773,2026-05-04 00:00:00,15585,6682,Smart Monitor 27,North,Marketplace,3,51666.27,33551.63,5834.73,12279.92
49774,2025-08-06 00:00:00,13969,4783,Fast Charger,Central,Website,2,2728.58,1725.28,168.53,834.77
49775,2026-03-27 00:00:00,17610,6844,Webcam Pro,Central,B2B,3,20908.66,13566.19,2395.92,4946.54
49776,2025-11-30 00:00:00,16808,1002,WiFi Router,South,Website,1,4345.71,2859.48,453.87,1032.36
49777,2025-02-09 00:00:00,5366,4025,Fast Charger,North,Retail,4,4697.44,3921.96,423.95,351.53
49778,2026-02-27 00:00:00,3294,8183,Webcam Pro,East,Website,1,6888.63,4543.72,885.58,1459.33
49779,2026-07-14 00:00:00,6539,9939,NAS 2-Bay,North,Marketplace,3,94592.02,75476.14,5886.07,13229.81
49780,2025-05-08 00:00:00,21417,5058,Nexora Keyboard,Central,Marketplace,3,4019.86,2538.7,214.88,1266.28
49781,2026-04-30 00:00:00,17467,9724,Business Laptop 15,East,B2B,2,141226.13,107333.76,12588.74,21303.62
49782,2025-05-02 00:00:00,24255,4644,Bluetooth Speaker,North,Marketplace,2,8783.32,5611.13,1125.92,2046.27
49783,2026-07-17 00:00:00,8944,3544,Nexora Mouse,Central,Marketplace,1,810.51,630.2,84.49,95.82
49784,2025-07-25 00:00:00,7407,4847,SSD 2TB,North,B2B,1,12454.88,8249.09,1306.94,2898.85
49785,2026-01-29 00:00:00,14373,8558,Studio Headphones,South,Website,2,12652.39,9006.05,1075.35,2570.99
49786,2026-07-23 00:00:00,7722,5435,Fast Charger,Central,Marketplace,2,2840.07,1857.71,157.07,825.3
49787,2025-12-05 00:00:00,23445,4641,Mechanical Keyboard,South,B2B,1,3850.62,2902.63,287.04,660.95
49788,2025-09-27 00:00:00,23341,9881,Security Camera,East,Marketplace,2,10368.8,8481.64,551.16,1336.0
49789,2025-10-25 00:00:00,19405,9524,Surge Protector,North,Website,1,1269.09,944.55,92.22,232.32
49790,2025-06-06 00:00:00,22417,2564,Smart Monitor 27,East,Marketplace,1,17293.29,11038.52,1365.23,4889.55
49791,2025-01-28 00:00:00,2892,8686,Mini PC,East,B2B,1,33978.64,23521.64,3917.47,6539.53
49792,2025-11-12 00:00:00,21064,5418,Smartwatch,North,Marketplace,4,35626.99,26659.1,3321.86,5646.02
49793,2026-04-25 00:00:00,604,2231,Smartphone Pro,East,B2B,3,134806.8,86975.38,10193.75,37637.66
49794,2025-04-20 00:00:00,10068,2398,Nexora Keyboard,South,Marketplace,1,1275.48,826.17,87.43,361.88
49795,2026-07-15 00:00:00,11204,4699,Surge Protector,Central,Marketplace,2,2426.01,1897.32,182.15,346.53
49796,2026-04-11 00:00:00,2644,9268,UPS 1KVA,North,Website,3,25092.3,16610.27,1781.74,6700.29
49797,2026-02-05 00:00:00,18109,1629,Mini PC,South,B2B,1,41047.11,28929.05,2816.17,9301.89
49798,2025-07-14 00:00:00,15566,3304,Smartphone A,South,Marketplace,1,16555.44,13544.21,896.93,2114.3
49799,2026-03-13 00:00:00,8703,7774,Studio Headphones,East,Retail,2,12778.26,9280.07,1251.07,2247.13
49800,2026-08-21 00:00:00,3174,6297,SSD 2TB,West,Website,2,29959.42,19121.01,2036.46,8801.95
49801,2025-06-24 00:00:00,11370,4843,Tablet 10,Central,Website,1,22291.56,13519.65,1429.98,7341.93
49802,2026-01-18 00:00:00,13447,3733,Smart Monitor 24,South,B2B,4,47747.07,37809.61,4603.85,5333.6
49803,2025-09-14 00:00:00,1563,8278,Smart Monitor 27,East,Website,1,16615.56,10053.76,1195.63,5366.17
49804,2026-01-07 00:00:00,7204,8715,Mechanical Keyboard,East,Retail,2,7708.01,5855.57,476.61,1375.83
49805,2025-06-03 00:00:00,13927,7648,NAS 2-Bay,Central,B2B,1,27243.87,19307.53,3068.81,4867.54
49806,2025-06-26 00:00:00,16571,6274,Pro Mouse,East,Retail,2,2326.65,1877.4,129.98,319.27
49807,2026-06-17 00:00:00,9778,4,Smartphone A,West,B2B,3,60296.6,38992.37,6384.81,14919.43
49808,2025-04-19 00:00:00,13916,4946,WiFi Router,North,B2B,2,7008.34,5736.52,708.26,563.56
49809,2026-05-25 00:00:00,12589,6339,Pro Mouse,West,Retail,1,1328.28,854.14,71.52,402.61
49810,2025-02-17 00:00:00,7694,8344,Studio Headphones,West,Retail,2,11873.7,7927.25,1479.89,2466.56
49811,2026-07-01 00:00:00,6225,5090,External HDD,North,Retail,2,12491.56,9449.16,1241.81,1800.6
49812,2026-06-05 00:00:00,20479,7061,WiFi Router,South,Retail,3,12852.79,9456.26,762.65,2633.89
49813,2026-07-20 00:00:00,22215,8733,Mechanical Keyboard,North,B2B,2,7886.07,5593.77,1006.55,1285.75
49814,2026-08-19 00:00:00,3713,1259,Action Camera,Central,Retail,3,41357.66,32257.59,2888.48,6211.59
49815,2026-08-03 00:00:00,23373,2706,Smartwatch,East,Marketplace,2,18054.22,11689.99,1046.96,5317.26
49816,2025-05-11 00:00:00,20020,1861,Tablet Pro,West,Marketplace,3,94492.6,65892.11,8827.1,19773.39
49817,2026-06-20 00:00:00,12932,1273,Tablet 10,South,Marketplace,1,23037.47,18939.33,1268.71,2829.43
49818,2026-08-28 00:00:00,13596,321,Action Camera,South,Retail,1,14621.83,11196.56,1873.11,1552.16
49819,2025-11-28 00:00:00,18754,3060,Tablet Pro,Central,Website,1,36272.18,24602.68,3870.62,7798.88
49820,2026-01-10 00:00:00,20567,2485,Pro Mouse,South,Retail,1,1297.85,1080.21,93.73,123.91
49821,2026-06-21 00:00:00,11412,482,Business Router,East,Retail,1,17155.68,10308.98,2083.85,4762.85
49822,2026-04-24 00:00:00,3771,6097,Tablet Pro,West,Website,1,41179.74,25462.45,5320.29,10397.01
49823,2026-04-30 00:00:00,17283,4909,Business Laptop 14,West,Retail,1,60892.38,43720.12,3157.74,14014.52
49824,2026-08-24 00:00:00,6320,7042,Business Laptop 14,North,B2B,2,136601.03,83367.88,7839.18,45393.97
49825,2026-05-26 00:00:00,15075,2670,Business Laptop 14,South,B2B,2,135220.76,102872.26,16053.24,16295.26
49826,2026-08-16 00:00:00,6047,2012,Ultrabook,Central,Website,3,271852.35,206289.14,17846.53,47716.68
49827,2026-07-16 00:00:00,15613,3635,Bluetooth Speaker,South,B2B,2,9120.66,5611.01,906.47,2603.18
49828,2025-12-12 00:00:00,14203,9353,Smartwatch,East,Retail,2,18390.28,12705.96,1411.64,4272.68
49829,2025-12-23 00:00:00,11359,9326,Bluetooth Speaker,West,Retail,1,4563.93,3234.24,521.33,808.36
49830,2025-11-17 00:00:00,10434,5846,Smart Monitor 27,Central,Retail,1,18357.71,11852.96,1515.47,4989.28
49831,2025-07-13 00:00:00,13224,681,Business Router,South,Marketplace,2,28584.2,18500.38,2406.63,7677.19
49832,2026-02-15 00:00:00,18675,8979,Smartphone A,Central,Website,2,40340.6,31442.41,4396.62,4501.58
49833,2026-01-02 00:00:00,11615,6033,Smart Lock,South,Retail,4,34823.44,22242.94,4375.2,8205.29
49834,2025-05-14 00:00:00,24061,8013,Power Bank,South,Retail,1,1780.58,1447.99,231.43,101.15
49835,2026-06-07 00:00:00,22925,3945,NAS 2-Bay,North,Retail,4,120542.27,100223.42,7146.12,13172.73
49836,2025-08-25 00:00:00,22593,9805,Mechanical Keyboard,South,B2B,2,6848.83,5091.9,705.45,1051.48
49837,2025-10-10 00:00:00,4733,2285,Tablet 10,North,Website,1,20683.34,12972.05,2053.19,5658.11
49838,2026-05-19 00:00:00,11728,8050,Business Laptop 14,South,B2B,2,135642.8,112538.67,13620.8,9483.33
49839,2026-01-06 00:00:00,997,7073,Nexora Mouse,West,B2B,3,2316.27,1726.18,239.34,350.75
49840,2025-03-08 00:00:00,7920,2844,Mechanical Keyboard,East,Website,2,6491.27,4272.26,429.9,1789.12
49841,2025-07-11 00:00:00,20935,2685,Bluetooth Speaker,Central,Website,2,8986.39,7067.84,960.24,958.31
49842,2025-10-07 00:00:00,15604,5162,Nexora Mouse,North,Website,4,2650.4,2028.32,238.07,384.01
49843,2026-03-21 00:00:00,9172,2821,Ultrabook,West,Website,1,84646.17,67339.64,6151.01,11155.51
49844,2025-07-11 00:00:00,18127,3004,Pro Mouse,West,Retail,2,2296.09,1864.08,280.47,151.54
49845,2025-10-13 00:00:00,23843,8228,WiFi Router,West,B2B,2,8607.62,7084.05,679.18,844.39
49846,2025-12-21 00:00:00,24737,846,Smartphone Pro,South,Retail,2,83975.15,59572.61,6530.12,17872.43
49847,2025-11-24 00:00:00,10954,3340,UPS 2KVA,East,B2B,2,26734.46,21825.55,2044.85,2864.06
49848,2025-04-26 00:00:00,12392,5742,Mechanical Keyboard,Central,B2B,2,6827.68,4433.35,764.06,1630.28
49849,2025-11-02 00:00:00,22144,3384,Mechanical Keyboard,Central,Website,2,7532.91,5037.21,642.34,1853.35
49850,2026-07-19 00:00:00,23492,4372,Business Router,Central,Retail,4,67181.08,47178.11,7950.43,12052.54
49851,2026-02-05 00:00:00,22979,6884,Business Laptop 15,East,Marketplace,4,274061.48,170745.03,28264.06,75052.39
49852,2026-04-27 00:00:00,8555,1101,External HDD,East,Website,3,18198.0,14242.78,984.34,2970.88
49853,2026-03-19 00:00:00,23052,8377,Bluetooth Speaker,South,Retail,1,4887.41,3358.47,305.92,1223.02
49854,2025-02-19 00:00:00,7350,1202,Nexora Mouse,West,Retail,1,655.44,459.86,64.58,131.0
49855,2025-10-07 00:00:00,12362,1468,Mini PC,Central,B2B,4,142825.42,107255.98,14349.96,21219.47
49856,2025-07-18 00:00:00,20023,5516,Smartphone A,West,Website,2,37358.81,30385.63,3582.52,3390.65
49857,2025-11-01 00:00:00,1562,7479,USB-C Hub,West,Website,1,2078.32,1734.32,226.32,117.67
49858,2025-01-27 00:00:00,19337,3273,Nexora Mouse,South,B2B,1,618.13,495.92,66.88,55.33
49859,2025-05-19 00:00:00,11687,139,Webcam HD,West,Retail,1,2352.09,1731.59,288.94,331.56
49860,2025-03-16 00:00:00,4484,9685,USB-C Hub,North,B2B,1,1870.64,1240.88,159.68,470.09
49861,2025-02-02 00:00:00,9784,376,Surge Protector,Central,B2B,4,4577.2,3769.92,465.02,342.26
49862,2025-09-15 00:00:00,16949,7848,Surge Protector,East,Marketplace,3,3155.1,2161.55,378.86,614.69
49863,2026-04-21 00:00:00,19729,8424,Nexora Mouse,Central,Retail,1,781.99,505.04,91.86,185.09
49864,2025-07-20 00:00:00,2148,5243,Gaming Laptop,West,Marketplace,1,99772.06,75181.42,9086.56,15504.07
49865,2026-04-19 00:00:00,12068,8810,Business Laptop 15,North,Retail,4,266187.33,184143.41,20439.76,61604.17
49866,2025-11-13 00:00:00,7234,8834,Nexora Keyboard,West,Website,1,1373.65,1099.67,77.93,196.05
49867,2026-02-12 00:00:00,18158,8908,Power Bank,South,B2B,3,5118.31,4271.26,571.68,275.37
49868,2025-06-26 00:00:00,24038,2101,Business Router,East,Website,2,29628.82,23567.22,3480.23,2581.37
49869,2025-09-13 00:00:00,9925,8645,Smartwatch,North,Marketplace,2,16330.38,10856.01,1152.52,4321.86
49870,2025-07-21 00:00:00,11248,9776,Smart Lock,North,Marketplace,1,7616.18,5954.29,440.97,1220.92
49871,2025-09-13 00:00:00,12324,9770,Fitness Band,South,B2B,1,3154.87,1951.28,319.69,883.9
49872,2026-08-06 00:00:00,3551,5681,Tablet Pro,West,B2B,1,36290.46,24031.85,2391.44,9867.16
49873,2025-03-10 00:00:00,260,3707,UPS 1KVA,North,Marketplace,1,7490.73,6125.26,491.18,874.29
49874,2026-06-16 00:00:00,12957,4351,SSD 1TB,East,Marketplace,2,14285.83,11614.34,1024.42,1647.07
49875,2026-07-15 00:00:00,12791,2694,External HDD,West,B2B,4,26349.61,20129.2,2432.15,3788.26
49876,2025-01-09 00:00:00,11863,408,NAS 2-Bay,South,Marketplace,1,24736.97,20552.89,2368.42,1815.66
49877,2025-09-04 00:00:00,10958,9962,Nexora Keyboard,East,Marketplace,3,3797.22,2520.34,486.43,790.45
49878,2026-01-02 00:00:00,15752,8578,SSD 2TB,West,Website,1,12644.67,9257.18,1577.69,1809.79
49879,2025-07-02 00:00:00,15249,366,SSD 2TB,Central,Marketplace,2,24510.01,20275.3,2607.6,1627.11
49880,2025-03-28 00:00:00,1070,1062,Mini PC,West,B2B,3,111746.33,67983.79,12521.67,31240.88
49881,2025-08-26 00:00:00,18216,8911,Smartphone A,East,B2B,1,16356.39,10706.59,1154.62,4495.19
49882,2026-04-25 00:00:00,10641,1866,Mesh Router,North,Website,4,35196.87,27333.37,3523.34,4340.16
49883,2025-10-19 00:00:00,736,2765,Wireless Headset,North,B2B,1,3025.58,2341.62,323.56,360.39
49884,2026-05-24 00:00:00,1944,2890,Tablet Pro,East,B2B,1,35120.51,27450.25,2760.5,4909.76
49885,2025-08-13 00:00:00,14507,8268,External HDD,North,Website,2,11908.83,7519.38,903.29,3486.16
49886,2026-02-06 00:00:00,21829,3347,Action Camera,West,Website,2,25792.69,17654.51,2526.64,5611.54
49887,2026-04-17 00:00:00,3219,3835,Action Camera,Central,Retail,1,14854.94,10179.1,922.84,3753.0
49888,2026-02-14 00:00:00,21418,9934,Nexora Mouse,Central,Website,1,751.92,539.58,53.84,158.5
49889,2025-09-29 00:00:00,19222,9587,Smart Monitor 27,Central,B2B,2,34987.57,22351.12,3514.24,9122.21
49890,2026-06-02 00:00:00,11010,2988,Business Laptop 14,Central,Marketplace,1,57954.07,45696.8,4874.78,7382.49
49891,2025-04-12 00:00:00,16945,7777,UPS 2KVA,East,B2B,2,24983.58,17253.45,1733.66,5996.46
49892,2025-03-03 00:00:00,2380,5686,Mechanical Keyboard,Central,Website,1,3543.94,2801.31,277.6,465.02
49893,2025-01-22 00:00:00,6453,3040,Fitness Band,West,B2B,1,3031.43,2230.28,246.81,554.34
49894,2026-03-07 00:00:00,20670,6510,Pro Mouse,East,B2B,3,3674.66,2718.34,412.63,543.69
49895,2025-08-03 00:00:00,20280,4251,NAS 2-Bay,South,Website,1,23888.89,17584.04,2706.99,3597.86
49896,2025-03-14 00:00:00,12869,1836,Gaming Laptop,West,Marketplace,1,84488.96,60216.63,9711.2,14561.13
49897,2025-04-27 00:00:00,3139,1088,Ultrabook,East,B2B,1,71161.24,58777.39,7810.5,4573.36
49898,2025-01-26 00:00:00,2227,1011,UPS 1KVA,Central,Marketplace,1,6877.85,5316.83,887.02,674.0
49899,2025-09-08 00:00:00,9204,6663,SSD 2TB,East,Retail,2,26233.14,18457.09,1802.58,5973.47
49900,2026-01-24 00:00:00,8331,1340,USB-C Hub,West,B2B,2,3710.54,3030.45,447.22,232.87
49901,2025-06-05 00:00:00,4081,4615,Action Camera,West,Retail,1,13272.38,8729.26,1606.45,2936.67
49902,2025-06-15 00:00:00,7188,9120,Action Camera,Central,Marketplace,3,40702.94,29837.09,4355.55,6510.29
49903,2026-08-14 00:00:00,18512,3115,Smartwatch,West,Marketplace,1,10269.36,6672.03,585.54,3011.8
49904,2025-01-28 00:00:00,9205,4602,Mesh Router,Central,B2B,1,7899.62,6085.3,551.68,1262.64
49905,2026-05-27 00:00:00,9694,7753,Fitness Band,Central,Marketplace,1,3441.3,2387.3,341.11,712.9
49906,2025-02-08 00:00:00,18779,4112,Creator Laptop,Central,B2B,2,198577.79,157228.69,24539.19,16809.91
49907,2026-04-24 00:00:00,15351,5968,SSD 2TB,North,Retail,1,13789.56,9403.77,1423.82,2961.97
49908,2026-08-19 00:00:00,15930,6413,External HDD,North,B2B,1,6669.69,4464.87,568.38,1636.44
49909,2025-07-04 00:00:00,9664,5990,Mechanical Keyboard,Central,Marketplace,4,14844.18,11750.01,938.99,2155.19
49910,2025-05-16 00:00:00,6337,4838,Tablet Pro,North,Website,4,147023.58,116085.99,9089.34,21848.24
49911,2025-05-24 00:00:00,3906,7185,SSD 1TB,North,Website,1,6476.8,4050.87,559.62,1866.32
49912,2025-09-05 00:00:00,9013,8429,Smartwatch,North,Marketplace,4,38221.9,23082.07,4633.96,10505.87
49913,2025-06-12 00:00:00,9171,465,Webcam Pro,South,Website,1,7198.74,4339.62,436.37,2422.75
49914,2025-06-12 00:00:00,23352,8927,Studio Headphones,West,B2B,3,18286.08,14399.49,2011.57,1875.02
49915,2025-04-12 00:00:00,23248,2973,Smart Monitor 24,Central,Website,1,10039.57,7915.29,1271.69,852.59
49916,2026-07-23 00:00:00,20930,5376,Business Laptop 14,Central,Website,1,59767.6,42367.97,6859.25,10540.38
49917,2025-06-29 00:00:00,23843,530,Smart Lock,North,Retail,2,14578.02,12208.33,1254.84,1114.85
49918,2025-02-14 00:00:00,1995,6831,Smartwatch,Central,Marketplace,1,8029.5,6581.01,732.76,715.73
49919,2025-07-11 00:00:00,3761,3920,Mesh Router,East,Website,1,8785.36,6044.61,815.1,1925.64
49920,2025-11-27 00:00:00,5084,6638,Nexora Keyboard,South,Website,1,1251.13,996.19,153.49,101.45
49921,2025-03-11 00:00:00,16016,829,NAS 2-Bay,Central,Marketplace,1,23220.89,18484.18,2204.76,2531.95
49922,2025-10-18 00:00:00,11647,8361,Bluetooth Speaker,North,B2B,1,4529.43,3342.25,467.85,719.33
49923,2026-08-24 00:00:00,16746,6489,Smartphone A,Central,Marketplace,1,18930.58,15230.19,1607.7,2092.69
49924,2026-02-25 00:00:00,20361,2120,Business Laptop 15,South,Retail,1,70030.89,54905.91,7799.1,7325.87
49925,2025-07-29 00:00:00,22252,6268,Business Router,South,Retail,1,15841.35,10062.84,936.53,4841.97
49926,2026-07-01 00:00:00,20484,2916,Power Bank,Central,Retail,1,1954.76,1384.98,243.8,325.98
49927,2025-07-20 00:00:00,19207,8265,Gaming Laptop,East,Website,2,177461.74,130880.48,9912.01,36669.25
49928,2025-01-01 00:00:00,3509,2752,Tablet 10,East,Website,4,81296.17,62134.21,8298.43,10863.53
49929,2025-05-26 00:00:00,10459,7234,SSD 1TB,Central,Marketplace,1,6901.32,5394.5,405.07,1101.75
49930,2025-01-11 00:00:00,17272,487,SSD 1TB,South,B2B,3,19302.83,12791.37,1123.13,5388.33
49931,2025-10-28 00:00:00,23754,9938,Smartphone A,West,Retail,2,37503.3,22910.35,4845.73,9747.22
49932,2025-08-18 00:00:00,7406,8585,SSD 2TB,East,Retail,1,11429.32,9250.2,1161.39,1017.73
49933,2025-02-11 00:00:00,13643,4717,NAS 2-Bay,Central,Marketplace,1,25700.17,21384.15,3191.41,1124.62
49934,2025-09-02 00:00:00,4916,7613,Nexora Keyboard,North,Website,1,1418.2,869.94,116.15,432.11
49935,2025-04-27 00:00:00,10973,3472,Business Laptop 14,North,Marketplace,1,57198.95,40745.32,4384.56,12069.07
49936,2026-06-26 00:00:00,9511,1166,Smart Lock,West,Marketplace,4,36412.5,27013.44,2730.16,6668.9
