customer_id,name,segment,region,last_purchase,orders_count,lifetime_value,risk_score
7627,Customer 07627,SMB,South,2026-03-23,6,14132.83,64.2
7628,Customer 07628,SMB,South,2026-03-11,6,26993.64,65.8
7629,Customer 07629,Consumer,Central,2026-04-16,9,17166.43,31.5
7630,Customer 07630,Consumer,North,2026-04-09,7,4131.18,52.8
7631,Customer 07631,Consumer,North,2026-08-02,6,9144.35,49.5
7632,Customer 07632,Consumer,South,2026-06-05,5,10008.32,66.3
7633,Customer 07633,Enterprise,North,2026-08-12,8,11884.13,48.9
7634,Customer 07634,Consumer,North,2026-06-02,6,2939.38,60.0
7635,Customer 07635,SMB,West,2026-09-15,13,32406.5,16.8
7636,Customer 07636,Consumer,West,2026-07-06,7,30748.94,48.6
7637,Customer 07637,SMB,Central,2026-03-08,4,6537.21,91.6
7638,Customer 07638,Consumer,West,2026-05-11,2,21503.1,95.6
7639,Customer 07639,Consumer,East,2026-09-15,7,27300.289999999997,36.5
7640,Customer 07640,Consumer,South,2026-09-27,6,37586.55,63.4
7641,Customer 07641,SMB,West,2026-09-01,7,17960.420000000002,50.8
7642,Customer 07642,Consumer,North,2026-06-06,3,39748.14,81.6
7643,Customer 07643,Consumer,West,2026-09-11,11,20548.07,16.9
7644,Customer 07644,Consumer,South,2026-04-19,7,1863.37,28.6
7645,Customer 07645,SMB,Central,2026-03-08,9,2334.02,32.2
7646,Customer 07646,Enterprise,East,2026-08-14,3,16327.02,89.9
7647,Customer 07647,Consumer,North,2026-04-23,3,28067.66,77.3
7648,Customer 07648,SMB,South,2026-09-13,6,31648.39,45.2
7649,Customer 07649,SMB,Central,2026-09-26,8,221490.84,38.3
7650,Customer 07650,Consumer,East,2026-08-16,7,18232.92,59.3
7651,Customer 07651,SMB,Central,2026-04-24,3,39517.6,60.4
7652,Customer 07652,SMB,Central,2026-07-03,3,5124.94,70.5
7653,Customer 07653,Enterprise,South,2026-03-06,10,8993.29,17.2
7654,Customer 07654,Consumer,Central,2026-04-23,6,125073.07,58.9
7655,Customer 07655,SMB,North,2026-04-01,6,13571.35,50.3
7656,Customer 07656,SMB,North,2026-09-28,7,23016.51,65.4
7657,Customer 07657,Consumer,West,2026-04-13,4,6142.4,71.8
7658,Customer 07658,Consumer,West,2026-09-17,10,62505.18,33.5
7659,Customer 07659,Consumer,North,2026-04-11,6,40741.29,43.6
7660,Customer 07660,Consumer,North,2026-09-04,11,57991.44,22.9
7661,Customer 07661,Consumer,East,2026-09-14,7,80207.69,57.7
7662,Customer 07662,Consumer,Central,2026-09-04,2,44951.33,87.1
7663,Customer 07663,SMB,Central,2026-07-16,4,10508.73,67.3
7664,Customer 07664,SMB,North,2026-04-19,9,8616.08,30.7
7665,Customer 07665,Consumer,East,2026-07-14,6,7859.4,65.0
7666,Customer 07666,Consumer,East,2026-03-22,4,16844.35,53.8
7667,Customer 07667,Consumer,East,2026-08-04,7,10305.13,73.8
7668,Customer 07668,Enterprise,Central,2026-03-27,8,24192.25,32.7
7669,Customer 07669,Consumer,South,2026-08-21,4,4695.39,43.9
7670,Customer 07670,Consumer,North,2026-03-23,2,11930.52,100.0
7671,Customer 07671,Consumer,West,2026-09-02,4,22278.52,84.1
7672,Customer 07672,Consumer,East,2026-09-24,6,7867.179999999999,68.4
7673,Customer 07673,Consumer,Central,2026-03-25,4,7500.21,73.4
7674,Customer 07674,SMB,West,2026-08-14,4,7853.43,76.1
7675,Customer 07675,Consumer,North,2026-07-12,3,8314.9,89.5
7676,Customer 07676,Consumer,North,2026-05-16,3,2442.36,74.3
7677,Customer 07677,Enterprise,Central,2026-04-04,6,25680.83,51.4
7678,Customer 07678,Enterprise,Central,2026-08-28,9,11643.54,40.0
7679,Customer 07679,SMB,Central,2026-06-30,4,16462.06,85.2
7680,Customer 07680,Consumer,South,2026-07-03,2,7578.24,83.1
7681,Customer 07681,Consumer,Central,2026-09-30,6,36823.84,48.3
7682,Customer 07682,Consumer,Central,2026-04-21,3,23128.45,72.8
7683,Customer 07683,SMB,Central,2026-07-12,10,8710.68,23.2
7684,Customer 07684,Consumer,South,2026-07-04,7,13596.42,58.6
7685,Customer 07685,SMB,South,2026-07-04,4,7541.41,65.8
7686,Customer 07686,Consumer,Central,2026-07-20,3,15214.54,100.0
7687,Customer 07687,Enterprise,East,2026-09-11,8,32578.61,48.9
7688,Customer 07688,Consumer,West,2026-08-09,6,5666.08,42.4
7689,Customer 07689,Consumer,South,2026-04-22,8,8019.98,75.5
7690,Customer 07690,Consumer,East,2026-08-29,7,9369.34,41.8
7691,Customer 07691,Consumer,South,2026-04-23,5,3249.94,71.5
7692,Customer 07692,Enterprise,South,2026-05-14,3,5450.63,74.4
7693,Customer 07693,SMB,East,2026-03-31,5,7201.71,51.8
7694,Customer 07694,SMB,South,2026-09-06,7,30789.63,60.8
7695,Customer 07695,Consumer,North,2026-05-23,8,1685.04,43.8
7696,Customer 07696,Consumer,East,2026-08-17,11,7340.57,13.9
7697,Customer 07697,Enterprise,South,2026-06-17,7,4719.27,41.6
7698,Customer 07698,Consumer,West,2026-07-07,6,7319.12,70.8
7699,Customer 07699,Consumer,North,2026-05-15,7,17644.75,57.0
7700,Customer 07700,Consumer,South,2026-04-26,14,28461.4,3.8
7701,Customer 07701,Consumer,South,2026-05-14,3,34191.07,79.9
7702,Customer 07702,Consumer,Central,2026-07-23,4,9869.65,78.2
7703,Customer 07703,Consumer,West,2026-03-29,7,8115.21,49.2
7704,Customer 07704,Consumer,West,2026-08-14,6,10706.18,49.6
7705,Customer 07705,SMB,South,2026-03-19,5,5370.19,71.5
7706,Customer 07706,SMB,South,2026-08-24,10,9930.28,18.9
7707,Customer 07707,Enterprise,South,2026-09-05,8,17419.85,28.5
7708,Customer 07708,Consumer,East,2026-08-14,5,18927.74,69.4
7709,Customer 07709,Enterprise,East,2026-09-13,10,44413.38,19.8
7710,Customer 07710,Consumer,South,2026-09-06,7,67812.38,43.9
7711,Customer 07711,Consumer,South,2026-07-24,10,4887.11,12.0
7712,Customer 07712,Consumer,West,2026-05-20,6,6468.3,59.0
7713,Customer 07713,SMB,North,2026-09-21,12,71520.66,36.1
7714,Customer 07714,Consumer,Central,2026-06-29,3,13758.6,83.9
7715,Customer 07715,SMB,South,2026-07-26,7,19769.72,38.8
7716,Customer 07716,Consumer,North,2026-06-06,7,9620.96,55.1
7717,Customer 07717,Consumer,West,2026-08-09,9,4565.28,15.2
7718,Customer 07718,Consumer,Central,2026-09-02,4,20558.72,94.2
7719,Customer 07719,Consumer,East,2026-04-08,2,23300.23,64.1
7720,Customer 07720,Enterprise,North,2026-05-05,4,11975.53,79.4
7721,Customer 07721,SMB,East,2026-04-26,6,27988.43,44.9
7722,Customer 07722,Consumer,West,2026-09-06,6,30044.579999999998,60.7
7723,Customer 07723,Consumer,East,2026-06-23,7,6127.36,81.2
7724,Customer 07724,Consumer,Central,2026-09-12,5,100765.54000000001,69.9
7725,Customer 07725,Consumer,South,2026-09-11,6,27928.82,62.6
7726,Customer 07726,Consumer,South,2026-06-08,5,7585.37,68.5
7727,Customer 07727,SMB,Central,2026-09-08,7,23697.67,66.4
7728,Customer 07728,SMB,West,2026-06-01,6,2837.92,55.0
7729,Customer 07729,Consumer,East,2026-03-18,2,18576.82,78.1
7730,Customer 07730,Consumer,East,2026-09-07,9,152958.95,19.7
7731,Customer 07731,Consumer,North,2026-07-13,8,8106.29,47.7
7732,Customer 07732,SMB,Central,2026-09-26,5,22697.43,77.7
7733,Customer 07733,Enterprise,West,2026-09-08,12,41535.54,15.6
7734,Customer 07734,Consumer,West,2026-09-08,4,65373.590000000004,83.5
7735,Customer 07735,Consumer,Central,2026-07-26,6,6333.53,69.1
7736,Customer 07736,SMB,East,2026-04-19,4,4457.22,79.2
7737,Customer 07737,Consumer,North,2026-08-13,9,9713.65,35.5
7738,Customer 07738,SMB,South,2026-03-14,7,11401.34,48.8
7739,Customer 07739,Consumer,Central,2026-07-24,6,10724.07,83.6
7740,Customer 07740,Consumer,East,2026-05-27,2,26478.96,100.0
7741,Customer 07741,SMB,East,2026-03-11,8,21741.29,49.4
7742,Customer 07742,Consumer,East,2026-07-21,5,10069.54,59.5
7743,Customer 07743,Enterprise,Central,2026-03-16,3,7435.0,100.0
7744,Customer 07744,SMB,South,2026-05-18,6,17498.28,55.1
7745,Customer 07745,SMB,West,2026-07-04,7,11089.74,45.4
7746,Customer 07746,SMB,East,2026-09-13,10,31082.14,27.4
7747,Customer 07747,Consumer,West,2026-08-17,7,23303.16,32.0
7748,Customer 07748,Consumer,North,2026-09-22,9,55172.17,24.9
7749,Customer 07749,Consumer,South,2026-07-11,5,23250.98,64.3
7750,Customer 07750,Enterprise,East,2026-03-08,7,15089.77,61.5
7751,Customer 07751,SMB,East,2026-06-19,4,10276.13,72.3
7752,Customer 07752,Consumer,Central,2026-04-08,2,13842.12,60.5
7753,Customer 07753,Consumer,North,2026-08-24,3,21876.09,72.6
7754,Customer 07754,SMB,Central,2026-07-16,5,19237.15,81.6
7755,Customer 07755,Consumer,Central,2026-07-01,3,8253.42,86.9
7756,Customer 07756,Consumer,South,2026-09-03,8,42391.0,53.8
7757,Customer 07757,Consumer,South,2026-07-08,10,11251.8,28.0
7758,Customer 07758,Consumer,West,2026-06-21,7,5598.42,44.4
7759,Customer 07759,SMB,East,2026-03-31,2,7587.32,72.4
7760,Customer 07760,SMB,South,2026-06-01,8,7262.26,49.3
7761,Customer 07761,SMB,West,2026-08-27,10,4819.74,20.8
7762,Customer 07762,Consumer,South,2026-06-01,9,9282.42,30.9
7763,Customer 07763,Consumer,West,2026-04-17,8,33937.54,58.8
7764,Customer 07764,Consumer,West,2026-04-24,4,18745.78,78.5
7765,Customer 07765,Consumer,Central,2026-09-26,5,16167.14,92.9
7766,Customer 07766,Consumer,South,2026-06-10,5,7509.03,74.0
7767,Customer 07767,Consumer,South,2026-09-22,10,75004.75,55.4
7768,Customer 07768,SMB,West,2026-06-06,7,7450.41,31.7
7769,Customer 07769,Consumer,South,2026-07-23,7,4115.45,37.1
7770,Customer 07770,Consumer,East,2026-08-22,4,9378.39,83.4
7771,Customer 07771,SMB,South,2026-08-18,6,9124.14,54.8
7772,Customer 07772,Enterprise,East,2026-03-07,5,7188.52,61.6
7773,Customer 07773,Consumer,North,2026-09-09,10,10126.0,49.8
7774,Customer 07774,SMB,East,2026-03-14,6,2860.73,53.4
7775,Customer 07775,Consumer,West,2026-08-03,4,8100.79,63.7
7776,Customer 07776,SMB,Central,2026-07-30,7,13497.35,36.8
7777,Customer 07777,Enterprise,North,2026-08-29,7,12742.08,63.8
7778,Customer 07778,Consumer,Central,2026-07-03,7,11188.83,67.9
7779,Customer 07779,SMB,East,2026-07-27,5,6896.45,73.7
7780,Customer 07780,Consumer,East,2026-06-08,8,25417.87,44.1
7781,Customer 07781,Consumer,Central,2026-08-12,5,24480.39,68.2
7782,Customer 07782,Consumer,North,2026-04-08,8,18720.21,62.0
7783,Customer 07783,SMB,East,2026-06-10,11,16862.79,31.9
7784,Customer 07784,Consumer,West,2026-04-05,4,13195.35,77.9
7785,Customer 07785,Consumer,Central,2026-09-26,5,28322.35,61.0
7786,Customer 07786,Consumer,East,2026-07-27,5,9892.26,43.3
7787,Customer 07787,Enterprise,West,2026-09-22,4,62740.1,100.0
7788,Customer 07788,Consumer,East,2026-09-19,8,55696.52,56.7
7789,Customer 07789,Consumer,East,2026-05-02,9,11280.89,42.3
7790,Customer 07790,Consumer,East,2026-08-31,8,20162.81,52.5
7791,Customer 07791,SMB,East,2026-09-03,3,10525.85,80.7
7792,Customer 07792,Consumer,East,2026-05-24,6,1143.46,52.7
7793,Customer 07793,Consumer,Central,2026-06-17,6,9099.28,54.9
7794,Customer 07794,Consumer,Central,2026-09-15,5,9702.650000000001,65.4
7795,Customer 07795,Consumer,South,2026-08-21,5,19342.63,62.4
7796,Customer 07796,SMB,South,2026-04-16,7,6445.79,55.4
7797,Customer 07797,Consumer,Central,2026-07-08,5,8316.59,78.9
7798,Customer 07798,Consumer,East,2026-09-06,6,23445.039999999997,56.3
7799,Customer 07799,Consumer,East,2026-09-06,9,38823.85,34.1
7800,Customer 07800,Consumer,North,2026-03-10,8,12141.39,29.7
7801,Customer 07801,Consumer,South,2026-07-14,7,7443.15,54.3
7802,Customer 07802,Consumer,South,2026-03-11,6,19126.03,43.4
7803,Customer 07803,Consumer,Central,2026-09-25,13,63050.27,20.0
7804,Customer 07804,Consumer,West,2026-09-25,15,143890.28,0.0
7805,Customer 07805,Consumer,North,2026-09-27,5,7142.570000000001,57.6
7806,Customer 07806,SMB,Central,2026-06-15,5,8952.31,69.3
7807,Customer 07807,Consumer,East,2026-07-24,3,20839.26,72.8
7808,Customer 07808,Enterprise,West,2026-09-18,9,81443.8,57.6
7809,Customer 07809,Consumer,East,2026-09-21,6,62130.82,74.1
7810,Customer 07810,Consumer,North,2026-09-29,6,62310.590000000004,68.7
7811,Customer 07811,Consumer,North,2026-06-26,2,5633.06,81.4
7812,Customer 07812,Consumer,West,2026-03-24,7,24113.95,35.3
7813,Customer 07813,Consumer,North,2026-07-26,11,5262.02,24.7
7814,Customer 07814,Consumer,North,2026-08-17,7,26489.46,57.2
7815,Customer 07815,Consumer,East,2026-08-07,5,4693.07,73.1
7816,Customer 07816,SMB,Central,2026-03-21,6,17628.36,49.8
7817,Customer 07817,Consumer,East,2026-05-18,6,6773.52,71.9
7818,Customer 07818,SMB,South,2026-04-21,5,24432.99,60.1
7819,Customer 07819,SMB,Central,2026-03-24,3,8430.94,94.5
7820,Customer 07820,SMB,Central,2026-06-06,11,6790.17,20.0
7821,Customer 07821,SMB,Central,2026-06-19,8,5663.6,38.0
7822,Customer 07822,Consumer,South,2026-08-14,8,17735.84,37.5
7823,Customer 07823,Consumer,East,2026-03-19,5,11049.45,61.7
7824,Customer 07824,Consumer,East,2026-09-14,10,19876.83,33.6
7825,Customer 07825,Consumer,West,2026-07-15,7,8427.26,39.8
7826,Customer 07826,Consumer,East,2026-09-09,8,229085.18999999997,66.0
7827,Customer 07827,Consumer,Central,2026-09-30,11,11339.91,41.9
7828,Customer 07828,Consumer,West,2026-04-05,7,7356.18,43.7
7829,Customer 07829,Consumer,West,2026-07-19,7,11958.23,33.7
7830,Customer 07830,SMB,Central,2026-03-14,3,5466.26,74.3
7831,Customer 07831,Consumer,East,2026-06-23,5,11788.93,55.1
7832,Customer 07832,Consumer,South,2026-09-30,7,17849.82,69.7
7833,Customer 07833,SMB,South,2026-09-25,7,23374.120000000003,58.3
7834,Customer 07834,Enterprise,West,2026-06-27,4,6617.96,85.1
7835,Customer 07835,Consumer,North,2026-04-05,9,7766.48,15.7
7836,Customer 07836,Consumer,East,2026-09-01,8,77798.7,42.7
7837,Customer 07837,Consumer,West,2026-07-27,4,12585.81,82.8
7838,Customer 07838,SMB,Central,2026-09-16,5,33639.82,90.2
7839,Customer 07839,Consumer,East,2026-04-16,2,3756.16,84.4
7840,Customer 07840,SMB,South,2026-06-28,5,1393.9,77.6
7841,Customer 07841,Consumer,South,2026-03-29,6,21666.92,37.9
7842,Customer 07842,Consumer,East,2026-09-09,10,21931.97,19.9
7843,Customer 07843,Enterprise,East,2026-08-23,10,10394.68,36.6
7844,Customer 07844,Enterprise,West,2026-04-17,4,21689.55,81.4
7845,Customer 07845,Consumer,East,2026-09-01,6,494965.76,48.1
7846,Customer 07846,SMB,South,2026-03-29,3,7314.61,69.0
7847,Customer 07847,Consumer,Central,2026-05-07,6,3964.13,70.3
7848,Customer 07848,Consumer,North,2026-04-11,8,9092.23,28.3
7849,Customer 07849,Consumer,West,2026-06-14,3,18454.06,73.1
7850,Customer 07850,Consumer,Central,2026-04-25,4,13049.86,69.3
7851,Customer 07851,Enterprise,South,2026-09-09,7,36367.270000000004,43.3
7852,Customer 07852,SMB,West,2026-03-06,7,53150.95,66.6
7853,Customer 07853,Consumer,West,2026-08-09,4,1881.84,54.8
7854,Customer 07854,Consumer,East,2026-09-16,7,12015.23,64.0
7855,Customer 07855,Consumer,South,2026-08-15,3,96243.41,77.5
7856,Customer 07856,Consumer,South,2026-03-26,5,12582.34,60.0
7857,Customer 07857,Enterprise,Central,2026-05-16,4,6385.29,69.8
7858,Customer 07858,SMB,North,2026-06-14,8,11813.12,43.4
7859,Customer 07859,Consumer,East,2026-05-05,5,3530.05,71.1
7860,Customer 07860,Consumer,Central,2026-09-18,6,13047.17,76.0
7861,Customer 07861,Enterprise,Central,2026-06-08,3,10343.73,84.2
7862,Customer 07862,SMB,North,2026-08-24,4,5688.56,56.7
7863,Customer 07863,Enterprise,East,2026-09-29,7,67378.09999999999,71.5
7864,Customer 07864,Consumer,Central,2026-09-13,12,24642.300000000003,15.5
7865,Customer 07865,SMB,West,2026-06-12,5,15018.38,64.2
7866,Customer 07866,Consumer,Central,2026-04-17,7,12170.63,70.6
7867,Customer 07867,Consumer,South,2026-05-29,7,4713.62,50.5
7868,Customer 07868,Consumer,Central,2026-06-01,9,2626.27,37.2
7869,Customer 07869,SMB,Central,2026-09-20,8,143225.64,49.4
7870,Customer 07870,SMB,Central,2026-08-05,2,5005.72,86.7
7871,Customer 07871,Consumer,East,2026-06-05,5,4502.44,60.9
7872,Customer 07872,Consumer,North,2026-03-26,6,2540.54,56.0
7873,Customer 07873,SMB,West,2026-06-02,8,18161.83,53.1
7874,Customer 07874,Enterprise,West,2026-08-27,10,20003.89,46.4
7875,Customer 07875,Consumer,East,2026-09-12,12,71203.48999999999,9.9
7876,Customer 07876,Consumer,East,2026-06-03,7,3985.47,60.9
7877,Customer 07877,Enterprise,West,2026-03-30,5,3336.05,51.8
7878,Customer 07878,Consumer,West,2026-05-04,6,11323.33,52.1
7879,Customer 07879,Consumer,West,2026-03-29,7,6609.28,33.2
7880,Customer 07880,SMB,West,2026-07-26,5,25324.58,76.9
7881,Customer 07881,Consumer,East,2026-03-07,6,9181.61,66.2
7882,Customer 07882,Consumer,Central,2026-05-06,4,14018.12,82.3
7883,Customer 07883,Consumer,South,2026-08-03,7,12922.41,67.6
7884,Customer 07884,Consumer,South,2026-09-05,7,9821.59,49.6
7885,Customer 07885,Enterprise,East,2026-06-15,9,21521.97,52.5
7886,Customer 07886,Consumer,East,2026-09-13,7,87796.17,72.0
7887,Customer 07887,Enterprise,West,2026-04-02,7,4921.42,64.1
7888,Customer 07888,SMB,North,2026-09-19,6,15040.33,58.3
7889,Customer 07889,Consumer,Central,2026-05-25,6,10510.07,39.3
7890,Customer 07890,Consumer,West,2026-04-24,3,11379.84,59.3
7891,Customer 07891,Consumer,East,2026-08-27,5,11539.4,72.7
7892,Customer 07892,Consumer,South,2026-09-19,11,24141.190000000002,19.6
7893,Customer 07893,Consumer,East,2026-09-21,5,42214.02,64.7
7894,Customer 07894,Enterprise,Central,2026-05-09,6,13923.39,68.1
7895,Customer 07895,SMB,North,2026-09-19,6,172756.50999999998,71.6
7896,Customer 07896,Consumer,South,2026-05-24,7,7947.07,41.2
7897,Customer 07897,Consumer,North,2026-09-11,9,22730.129999999997,43.0
7898,Customer 07898,Consumer,North,2026-09-22,7,18547.66,54.4
7899,Customer 07899,SMB,East,2026-09-13,5,75617.34,84.6
7900,Customer 07900,Consumer,West,2026-09-09,4,34358.17,90.1
7901,Customer 07901,Consumer,East,2026-05-08,5,6710.83,66.8
7902,Customer 07902,Consumer,North,2026-06-23,6,11557.66,74.6
7903,Customer 07903,Enterprise,South,2026-06-24,3,13796.74,94.1
7904,Customer 07904,SMB,West,2026-04-19,7,12673.62,51.4
7905,Customer 07905,Consumer,West,2026-07-20,6,7969.06,51.1
7906,Customer 07906,Enterprise,South,2026-09-09,5,27434.980000000003,61.7
7907,Customer 07907,Consumer,South,2026-07-21,4,31124.63,76.6
7908,Customer 07908,Consumer,South,2026-08-06,4,9572.95,78.1
7909,Customer 07909,SMB,West,2026-06-04,1,10871.02,100.0
7910,Customer 07910,Consumer,South,2026-03-18,1,10807.57,100.0
7911,Customer 07911,Consumer,North,2026-06-03,6,17147.48,75.9
7912,Customer 07912,Consumer,Central,2026-08-28,5,11851.06,80.7
7913,Customer 07913,SMB,West,2026-05-08,6,5226.08,57.6
7914,Customer 07914,SMB,North,2026-03-21,14,44600.67,5.8
7915,Customer 07915,SMB,West,2026-06-07,4,16282.43,48.1
7916,Customer 07916,Enterprise,West,2026-08-29,4,20911.75,53.8
7917,Customer 07917,Consumer,South,2026-09-22,7,58674.21000000001,76.5
7918,Customer 07918,Consumer,South,2026-03-10,2,3989.96,100.0
7919,Customer 07919,Consumer,East,2026-03-22,6,8973.04,41.5
7920,Customer 07920,Consumer,North,2026-05-20,4,13419.26,70.3
7921,Customer 07921,Consumer,West,2026-09-16,10,7826.93,34.6
7922,Customer 07922,Consumer,North,2026-06-15,7,10123.72,55.4
7923,Customer 07923,Consumer,South,2026-05-29,6,3782.72,44.1
7924,Customer 07924,Consumer,West,2026-09-12,3,30605.08,76.8
7925,Customer 07925,Enterprise,West,2026-06-25,8,6762.79,48.4
7926,Customer 07926,Consumer,East,2026-05-06,6,4489.29,41.3
7927,Customer 07927,Consumer,East,2026-09-22,10,8836.51,33.4
7928,Customer 07928,Consumer,Central,2026-08-08,7,12774.86,43.2
7929,Customer 07929,Consumer,West,2026-09-19,7,44115.9,81.4
7930,Customer 07930,SMB,East,2026-05-13,6,19263.86,41.2
7931,Customer 07931,SMB,Central,2026-08-15,7,6361.06,44.5
7932,Customer 07932,Enterprise,Central,2026-04-14,7,4586.8,65.4
7933,Customer 07933,SMB,South,2026-09-13,6,45832.82,54.0
7934,Customer 07934,Consumer,Central,2026-07-07,5,24040.55,55.8
7935,Customer 07935,Consumer,South,2026-05-03,5,8128.07,54.5
7936,Customer 07936,SMB,West,2026-05-09,4,9617.87,63.6
7937,Customer 07937,Consumer,North,2026-03-08,5,30250.28,63.3
7938,Customer 07938,Consumer,West,2026-09-05,5,20113.760000000002,56.6
7939,Customer 07939,SMB,North,2026-06-29,6,12172.78,61.0
7940,Customer 07940,Consumer,South,2026-09-01,8,13890.64,45.0
7941,Customer 07941,Consumer,East,2026-03-10,3,52447.61,100.0
7942,Customer 07942,Consumer,South,2026-03-27,4,4636.34,89.0
7943,Customer 07943,Consumer,North,2026-06-06,4,3046.66,93.5
7944,Customer 07944,Consumer,Central,2026-09-06,7,50782.95,46.5
7945,Customer 07945,Enterprise,North,2026-07-05,3,6414.48,85.9
7946,Customer 07946,Enterprise,North,2026-07-03,8,5003.96,37.8
7947,Customer 07947,Enterprise,South,2026-07-16,4,6126.37,90.5
7948,Customer 07948,SMB,North,2026-05-29,2,9732.4,82.1
7949,Customer 07949,Consumer,Central,2026-05-30,4,18044.53,79.1
7950,Customer 07950,Consumer,South,2026-09-11,9,52439.19,51.8
7951,Customer 07951,Consumer,South,2026-09-04,9,113317.12,29.8
7952,Customer 07952,SMB,East,2026-09-26,8,59404.84,49.2
7953,Customer 07953,Consumer,West,2026-09-28,6,23263.18,48.3
7954,Customer 07954,Consumer,Central,2026-09-10,7,20102.420000000002,35.4
7955,Customer 07955,SMB,South,2026-06-24,8,15285.04,61.5
7956,Customer 07956,Consumer,North,2026-08-10,9,13389.45,30.8
7957,Customer 07957,Consumer,Central,2026-08-10,8,10000.59,52.5
7958,Customer 07958,Consumer,Central,2026-09-28,8,63758.78,68.8
7959,Customer 07959,SMB,North,2026-03-18,6,8542.58,65.9
7960,Customer 07960,SMB,East,2026-09-23,8,450792.22,70.6
7961,Customer 07961,SMB,East,2026-09-27,6,29892.61,52.9
7962,Customer 07962,Consumer,Central,2026-09-11,10,39574.21,29.1
7963,Customer 07963,Consumer,East,2026-09-11,6,25769.23,59.4
7964,Customer 07964,Consumer,North,2026-08-19,7,9387.21,55.4
7965,Customer 07965,SMB,South,2026-08-12,4,4113.79,53.6
7966,Customer 07966,Consumer,South,2026-08-01,9,9829.16,33.4
7967,Customer 07967,SMB,North,2026-06-09,4,21510.94,78.6
7968,Customer 07968,Consumer,Central,2026-09-23,6,36253.28,60.4
7969,Customer 07969,Consumer,West,2026-04-18,8,3959.79,41.4
7970,Customer 07970,Consumer,East,2026-05-23,5,14768.62,70.0
7971,Customer 07971,Consumer,South,2026-08-29,7,8072.4,60.7
7972,Customer 07972,Consumer,South,2026-09-12,7,72115.62,45.0
7973,Customer 07973,Enterprise,West,2026-09-13,9,27209.559999999998,49.0
7974,Customer 07974,SMB,Central,2026-09-05,5,22070.52,63.3
7975,Customer 07975,SMB,South,2026-06-21,4,3622.65,68.3
7976,Customer 07976,Consumer,North,2026-07-12,4,2689.65,74.3
7977,Customer 07977,Consumer,South,2026-09-03,6,32265.19,62.3
7978,Customer 07978,Consumer,West,2026-07-07,4,29193.37,61.9
7979,Customer 07979,Consumer,South,2026-09-04,4,10504.06,70.5
7980,Customer 07980,SMB,South,2026-09-11,5,56552.77,63.9
7981,Customer 07981,Consumer,Central,2026-08-30,5,7954.72,64.7
7982,Customer 07982,Consumer,East,2026-04-26,6,5024.83,37.8
7983,Customer 07983,SMB,West,2026-09-25,5,436614.31,66.8
7984,Customer 07984,Consumer,West,2026-03-13,5,6807.18,63.6
7985,Customer 07985,Consumer,South,2026-04-01,6,3717.49,57.6
7986,Customer 07986,Consumer,West,2026-08-01,6,15554.14,47.9
7987,Customer 07987,Consumer,Central,2026-09-15,5,25541.2,91.1
7988,Customer 07988,Consumer,North,2026-08-23,4,8322.5,56.1
7989,Customer 07989,Consumer,North,2026-05-05,8,5347.72,39.9
7990,Customer 07990,SMB,North,2026-05-11,5,12645.7,68.0
7991,Customer 07991,Consumer,South,2026-09-18,6,478527.98,65.9
7992,Customer 07992,SMB,North,2026-09-23,10,36692.08,36.7
7993,Customer 07993,Consumer,Central,2026-04-18,5,6975.49,76.1
7994,Customer 07994,Consumer,North,2026-09-09,5,17873.2,56.0
7995,Customer 07995,SMB,Central,2026-09-02,10,79549.64,39.0
7996,Customer 07996,Consumer,South,2026-06-06,8,14179.33,42.1
7997,Customer 07997,SMB,West,2026-04-03,5,6786.84,52.0
7998,Customer 07998,Consumer,East,2026-09-28,2,19188.059999999998,100.0
7999,Customer 07999,Consumer,East,2026-03-27,3,42818.65,63.5
8000,Customer 08000,SMB,East,2026-09-11,7,17491.81,71.7
8001,Customer 08001,Consumer,South,2026-08-27,5,5612.99,59.3
8002,Customer 08002,Consumer,Central,2026-09-28,10,54015.149999999994,15.1
8003,Customer 08003,SMB,East,2026-07-01,9,23646.61,41.0
8004,Customer 08004,Consumer,North,2026-06-03,5,4818.98,58.9
8005,Customer 08005,Consumer,West,2026-09-26,7,52693.98,46.2
8006,Customer 08006,SMB,North,2026-05-18,4,13475.6,70.5
8007,Customer 08007,Consumer,South,2026-05-12,9,16144.8,40.0
8008,Customer 08008,Consumer,East,2026-05-25,5,6016.94,58.9
8009,Customer 08009,Consumer,North,2026-09-22,6,12879.66,68.4
8010,Customer 08010,Consumer,South,2026-09-22,8,90178.62,56.7
8011,Customer 08011,Consumer,West,2026-09-19,7,3610.79,67.5
8012,Customer 08012,Consumer,Central,2026-09-11,4,175665.74,85.8
8013,Customer 08013,Consumer,South,2026-04-06,5,5613.92,63.7
8014,Customer 08014,Enterprise,West,2026-08-05,8,19369.17,19.7
8015,Customer 08015,Consumer,East,2026-04-30,8,4978.74,46.8
8016,Customer 08016,Consumer,North,2026-06-13,5,3259.19,64.9
8017,Customer 08017,Consumer,Central,2026-09-25,4,292740.97000000003,72.2
8018,Customer 08018,Consumer,South,2026-04-08,4,12742.47,68.9
8019,Customer 08019,Enterprise,South,2026-06-04,4,6916.82,66.7
8020,Customer 08020,Consumer,South,2026-05-14,5,6960.84,66.0
8021,Customer 08021,Enterprise,Central,2026-05-28,5,15717.09,52.9
